file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20111128_www.regnum.ru_4193600271bbf74b999e2448e397b3193cb90e0ca5404121d305a0d0	23.87	67.86	14.48	0.00	0.00	0.00	95	45	561	0	3	0
20111128_www.rg.ru_8ec829733ea6b6e5d210f3c576505b8d8537febec29da1a74ace7dec	55.72	86.09	41.19	0.00	0.00	0.00	297	48	424	0	9	0
20111128_www.ukrinform.ua_60654a90458430dc5ecb5eb331c54e1b359f9f36c3aec5d5e322553c	0.77	1.55	0.51	0.00	0.00	0.00	4	254	782	0	5	0
20111128_www.ukrkonditer.kiev.ua_289093b207c36db1b5210506878a1ccf4fca6fbc7c5bd711f0173c1d	37.18	74.16	24.81	0.00	0.00	0.00	132	46	400	0	8	0
20111128_www.utro.ru_6f87a77ee82ea8623b44ea3d6fc0b5991f47c2234d520a29f5140096	40.72	39.27	42.27	0.00	0.00	0.00	238	368	325	0	27	0
20111129_www.express.gr_43bbae2ad58c174e903cf0f7a4aa96207a86cf2a5d488ae808d0f663	66.50	90.13	52.69	0.00	0.00	0.00	274	30	246	0	7	0
20111202_www.express.gr_f029245942ee5e82f8bb398a4f8e7b4e9489c673f5e13f30816469f0	74.70	89.09	64.31	0.00	0.00	0.00	629	77	349	0	23	0
20111205_www.express.gr_7de48933dd3497ea6eb8d2bc245d33b800d6c722854384c53d517474	69.86	90.11	57.04	0.00	0.00	0.00	328	36	247	0	9	0
20111205_www.express.gr_b669808e9650e397551acabb032c65d63dba53ccc910d40902cee95b	58.10	87.96	43.38	0.00	0.00	0.00	190	26	248	0	6	0
20111206_www.express.gr_fe5aaffb179cb79d777721a048b5fe804bb1bf6c8201e3611fa83eb7	72.89	86.24	63.12	0.00	0.00	0.00	445	71	260	0	21	0
20111207_goodcontents.net_310f39e4843b4e7c3cdb36545738f42ebb84cc4c5ebd835f68bca53a	51.56	91.57	35.88	0.00	0.00	0.00	380	35	679	0	7	0
20111207_goodcontents.net_6ddd653138b9ebef2c8b3eea220ac17362418304e9c47f22c2af8e3b	53.58	92.02	37.79	0.00	0.00	0.00	438	38	721	0	9	0
20111207_www.biolog.pl_039e473555c4ee6a818fbd7ac007c8edc8407155a9cd534dfb0abe80	3.38	3.35	3.41	0.00	0.00	0.00	6	173	170	0	7	0
20111207_www.biolog.pl_119c0192ad52b2e4e1ba6fb0d06ca822cdb6be2052e7b05082fca401	1.73	1.11	3.98	0.00	0.00	0.00	7	625	169	0	15	0
20111207_www.biolog.pl_1217f2298aedb3f437a8ad8f951d4a5fd72f73453f3a1ad483247983	1.98	1.52	2.84	0.00	0.00	0.00	5	325	171	0	9	0
20111207_www.biolog.pl_191f9248fd9336f28ef6582143bf9768bb38b1d73a4ec0bdd1d8bd3f	1.91	1.25	3.98	0.00	0.00	0.00	7	551	169	0	10	0
20111207_www.biolog.pl_2f300e5dfb93afb536e83060ca4844e5758ce50af3bf9e2bd91a8b77	2.53	2.28	2.84	0.00	0.00	0.00	5	214	171	0	7	0
20111207_www.biolog.pl_cbef94652e0301b7efa01a61b323fa8e7d1c79ebaa36eb50ede8f7b0	1.94	2.24	1.70	0.00	0.00	0.00	3	131	173	0	5	0
20111207_www.biolog.pl_ef9b8411717de8736ad7510078f3a0285273aac75551e322241b0095	1.27	1.01	1.70	0.00	0.00	0.00	3	294	173	0	8	0
20111207_www.biolog.pl_f7b095a5f67da611db46b0033f53bbf0d6d1d6b0965661dc74629464	2.80	2.16	3.98	0.00	0.00	0.00	7	317	169	0	10	0
20111207_www.express.gr_0e39c680ecd8e7816cbc3230718634f0f44e1a74c8b2fa376911cb11	80.18	92.50	70.76	0.00	0.00	0.00	617	50	255	0	14	0
20111207_www.express.gr_5a2b984dd7cae62f5e2aa1e96ffeb4a2232535a31b16445374f66c5f	71.57	86.93	60.82	0.00	0.00	0.00	399	60	257	0	18	0
20111207_www.we-dwoje.pl_10563d87982bd7f87544fab5679f6b487fd4d6f203285f8e1a4453ca	36.21	89.58	22.69	0.00	0.00	0.00	275	32	937	0	5	0
20111207_www.we-dwoje.pl_10b733980c25f2a66e72829b7d261ddd42f4c3e67a5f7c5978612f6f	44.00	86.12	29.55	0.00	0.00	0.00	242	39	577	0	7	0
20111207_www.we-dwoje.pl_1c0a491674db2d2724388d3fb0c5682dd6a80cdaa873938b214330d2	60.14	92.22	44.62	0.00	0.00	0.00	676	57	839	0	10	0
20111207_www.we-dwoje.pl_236b1a486c6395f60ac9a1d2949131e949716add254e677ecff3eed1	49.97	91.62	34.36	0.00	0.00	0.00	459	42	877	0	7	0
20111207_www.we-dwoje.pl_2dbd88c25965ce110e89a01656f5be3b7ee126ebb4c05114f3b883ef	15.51	77.48	8.62	0.00	0.00	0.00	86	25	912	0	3	0
20111207_www.we-dwoje.pl_429d4b840ac7e41278d5111c96d47bf8a4db8e3cae971076400971ec	48.50	93.41	32.75	0.00	0.00	0.00	468	33	961	0	5	0
20111207_www.we-dwoje.pl_7750fcbf097b086bffb815c87e01ec6d4bdce042f20e34c6a181abb2	51.05	82.86	36.89	0.00	0.00	0.00	498	103	852	0	20	0
20111207_www.we-dwoje.pl_8f8c807ff49395090156aaad05fee467b41e8fb8350797aa9b3fb6ed	36.72	88.11	23.19	0.00	0.00	0.00	289	39	957	0	7	0
20111207_www.we-dwoje.pl_9a95f98c088783135f7b881838683e09b65061058a2cf5501bf4cdd7	22.89	27.82	19.45	0.00	0.00	0.00	148	384	613	0	22	0
20111207_www.we-dwoje.pl_aadc8a9177b08dbda4327b28103e911dbf959368dee591196e2b8732	27.61	47.23	19.51	0.00	0.00	0.00	316	353	1304	0	15	0
20111207_www.we-dwoje.pl_ab4552f2e110cd485bed759da10cfa9a6dc889949b176ca65eecf492	23.15	80.42	13.52	0.00	0.00	0.00	152	37	972	0	6	0
20111207_www.we-dwoje.pl_c5b6af8a7526c739d0640f6f3f4d1b0bf84adb7b6038ea12a64748ea	36.21	84.48	23.04	0.00	0.00	0.00	294	54	982	0	7	0
20111207_www.we-dwoje.pl_cb0e6719f1d1da385317a9d3b45425c2f56d3a9df06eedc71973937c	24.92	80.16	14.76	0.00	0.00	0.00	206	51	1190	0	9	0
20111207_www.we-dwoje.pl_faee6f55ba1fccafd811d0bf81491218fbcfb65ae54da2684bb08b90	25.04	83.82	14.72	0.00	0.00	0.00	171	33	991	0	5	0
20111207_www.zdrowiutko.info_087d4f5b87f18f340f945c2381b1f770980d4e67243a71d8e30f1226	89.81	90.67	88.96	0.00	0.00	0.00	1370	141	170	0	40	0
20111207_www.zdrowiutko.info_458120636c549e2575a4fe998f7365f52987c6e61bac575a78e55e6d	51.07	81.65	37.15	0.00	0.00	0.00	227	51	384	0	8	0
20111208_www.express.gr_3d4cd6f7f007284da97d1c82f42585a03326efd5f255111354fe31c6	44.99	82.71	30.90	0.00	0.00	0.00	110	23	246	0	5	0
20111208_www.express.gr_7e6c81d6363b6b098fdb9209cb5e1eaeb8f6652188f39bed5a3fcc8e	72.84	89.01	61.64	0.00	0.00	0.00	405	50	252	0	13	0
20111208_www.express.gr_7f8b8764037bad1ff59f3af30fa310cb1e02ad353f65d35bf4dff14f	42.89	81.45	29.11	0.00	0.00	0.00	101	23	246	0	5	0
20111208_www.express.gr_bb19adba9b0ca9d1ea79cf6871ca675a14d79c48f0e88d287717399f	75.02	93.65	62.58	0.00	0.00	0.00	413	28	247	0	7	0
20111208_www.express.gr_da882fcb03388a9eb9b305a1b9fe9172e88e3dd13a766f46dd793e21	77.61	91.55	67.36	0.00	0.00	0.00	520	48	252	0	12	0
20111209_china.huanqiu.com_1a3c15007326d6345369af9fdc8eeba42081db2adf4fd22b1cc48ad5	0.00	0.00	0.00	0.00	0.00	0.00	0	23	2	0	6	0
20111209_china.newssc.org_bb91803c879e0a146538fb1b6b079f8fdca25df183232451a9bd80dc	10.17	8.45	12.77	0.00	0.00	0.00	6	65	41	0	27	0
20111209_crimea.comments.ua_d8c2ba487b877ffe42f080ca64de25597d2aec82eae569fff6c9964a	68.86	81.71	59.50	0.00	0.00	0.00	335	75	228	0	12	0
20111209_dom-s.org_bff2445760bde05e92dd7bbc2f75933f07b985245f14a4ea8c4ec8f4	0.07	0.66	0.04	0.00	0.00	0.00	1	150	2781	0	5	0
20111209_dom-s.org_e66a3c1835b63723f0435d48414ff50a9920db0d6428954e7c69d13a	3.36	7.73	2.15	0.00	0.00	0.00	14	167	638	0	6	0
20111209_ent.xinmin.cn_85c40c85df006f9b24d03b10d01a4e357515fbeced6ff5c8eeb1fbaa	0.00	0.00	0.00	0.00	0.00	0.00	0	21	74	0	5	0
20111209_entertainment.dbw.cn_8fa5bdab49279054df3545634ea584e90ce02a9639ff58106cb9f2ca	3.05	7.41	1.92	0.00	0.00	0.00	2	25	102	0	7	0
20111209_epaper.qlwb.com.cn_b2adb94181638d9a848bbc25fbc969868da38e897f5570a16ffdd6dd	0.00	0.00	0.00	0.00	0.00	0.00	0	24	37	0	7	0
20111209_expert.ru_d40501eaa904b58d6c86b112f929bb71851b48ff8bdc7d9c79ad3bef	78.16	84.62	72.62	0.00	0.00	0.00	825	150	311	0	26	0
20111209_finance.ce.cn_3d5502a97074009069edc19ec55e81c69c63cd2f8d07142b7229888f	0.00	0.00	0.00	0.00	0.00	0.00	0	30	27	0	7	0
20111209_finance.huanqiu.com_4a4563251d29e0fb793c562a5cccf947c4b26a8b5537c7877dfd1dc3	0.00	0.00	0.00	0.00	0.00	0.00	0	25	2	0	8	0
20111209_finance.ifeng.com_ee015223b5a354efa9a52ca00f0482e8b0f3cff28e4435fb8b74075f	0.00	0.00	0.00	0.00	0.00	0.00	0	23	79	0	6	0
20111209_finance.sina.com.cn_9ba709c6ca92ac6894cd6d6fd337c0b3356cce88e507d0b100fab1cd	0.00	0.00	0.00	0.00	0.00	0.00	0	16	27	0	4	0
20111209_finance.sina.com.cn_9ce04a438eca2a5255c82a361ed595fb4d8db9a233fdcbf2cfdcc9e4	1.60	1.03	3.57	0.00	0.00	0.00	1	96	27	0	42	0
20111209_finance.sina.com.cn_cc73fd560b0b7fdc63e153d9113aecffc8943e977cdf7cea4ce8a6d8	0.00	0.00	0.00	0.00	0.00	0.00	0	18	24	0	5	0
20111209_glavcom.ua_da7ef7f7afd4283aa29b892498ada013ab33c6c87acc1d7c3662d9cc	35.75	77.72	23.21	0.00	0.00	0.00	143	41	473	0	5	0
20111209_glavred.info_09ef3dc35bf34b891dfd4e22ff9e146ad7ac4f292998191fe32c282f	86.85	90.65	83.36	0.00	0.00	0.00	2539	262	507	0	60	0
20111209_goodcontents.net_7af57d9c018b02e5565b5ea51c5c6646419294a8c1277fd047f0d5f5	62.26	90.64	47.41	0.00	0.00	0.00	339	35	376	0	7	0
20111209_goodcontents.net_d3d973b9ef61722241c1895ccf3226ee946d67ce816ac725955be986	66.14	94.29	50.93	0.00	0.00	0.00	545	33	525	0	8	0
20111209_health.gansudaily.com.cn_b4a2b4f9fb57b14640abc255cec98ec7181910d192a09f395381ba5b	0.00	0.00	0.00	0.00	0.00	0.00	0	54	660	0	19	0
20111209_kurskweb.ru_0cbd3006d5c3cf6a44e59909e6bb93a78ef3596c0cf4bf23ea3c79c6	55.10	80.47	41.89	0.00	0.00	0.00	173	42	240	0	7	0
20111209_kurskweb.ru_89d2fbdb45d0d08892f5a2c4b69fab7487e22b6e9d97a41f7a8cbd5e	57.73	83.17	44.21	0.00	0.00	0.00	168	34	212	0	7	0
20111209_life.comments.ua_413445fcf5fda9b6746c9c34097c7995ec2b801d4d5d87762b8d5263	41.99	80.00	28.46	0.00	0.00	0.00	148	37	372	0	5	0
20111209_life.comments.ua_4229a5c93d87864b9e6e262fb654b76e316bf45d1fdabfb1f1d98f95	50.80	81.28	36.94	0.00	0.00	0.00	191	44	326	0	8	0
20111209_life.comments.ua_8daa4acb445758626aaaf6d146d4fb695d304f97e2610870f79ac1da	32.76	75.89	20.88	0.00	0.00	0.00	85	27	322	0	4	0
20111209_medportal.ru_0468ef9dd22197e37bbfa27d019c37f591209f25e553699e379a191c	37.97	81.48	24.75	0.00	0.00	0.00	176	40	535	0	7	0
20111209_medportal.ru_18002c24dc3501baaa52622e2a0dbeefea06b2d30179f7937d7a5b6c	30.84	80.00	19.10	0.00	0.00	0.00	136	34	576	0	5	0
20111209_medportal.ru_88da492726c7da56be7649f1af8660667720bfe755d289c534d1e05d	39.76	82.35	26.20	0.00	0.00	0.00	196	42	552	0	7	0
20111209_miass-online.ru_ddf74e48eacdc21ec02f320e88fd2518efde55e22f022ce261aa4166	39.48	80.00	26.20	0.00	0.00	0.00	196	49	552	0	7	0
20111209_mignews.com.ua_651a9bfe40dcbea06a48938470f1db3b9729358349f72ff463816968	37.37	72.13	25.21	0.00	0.00	0.00	88	34	261	0	4	0
20111209_mignews.com.ua_8136e68b329da9d717135f04cebc055074902a64563fc7ba12b5973a	51.15	78.69	37.89	0.00	0.00	0.00	144	39	236	0	5	0
20111209_money.163.com_a2bd35e386b1cc33f7666708b39514c8e86c4d58ab262b980f5be3c6	2.33	2.53	2.15	0.00	0.00	0.00	2	77	91	0	28	0
20111209_news.163.com_2c4ebaae2f08489ad042084b39403ddea6abc3ce539234f5bbce3fe4	6.84	12.90	4.65	0.00	0.00	0.00	4	27	82	0	7	0
20111209_news.21cn.com_8568f9a3ed6f320c9c28b13f20b2fd9ae5ccf646cf41ac392b496842	0.00	0.00	0.00	0.00	0.00	0.00	0	16	88	0	4	0
20111209_news.bigmir.net_fa7703ad1d1e1c50dcb31fefb843ccccd8e21ef81a15de4c9c6142f7	56.53	81.23	43.35	0.00	0.00	0.00	238	55	311	0	10	0
20111209_news.bjnews.com.cn_805069b7b250351780d6e0ac47bf7c310f777d0c15308916feecf35a	0.00	0.00	0.00	0.00	0.00	0.00	0	33	767	0	10	0
20111209_news.e23.cn_158cf8fb40270cfb38a237073326f0ea613cfe41d0ca91f53c9dd0e2	0.00	0.00	0.00	0.00	0.00	0.00	0	24	754	0	7	0
20111209_news.hexun.com_1c5b768e981aa3fd7a370c8db325ae239965114406c9569f10aac83e	0.00	0.00	0.00	0.00	0.00	0.00	0	27	36	0	9	0
20111209_news.jinghua.cn_da635cfb9ad54c69bc552c5b98563e526530e2e0ffc7eab66ed0c5c4	4.40	8.70	2.94	0.00	0.00	0.00	2	21	66	0	5	0
20111209_news.sina.com.cn_868fba8986d1ff39d9e5d9c92827b04b329e070e23c6889cbede0adc	0.00	0.00	0.00	0.00	0.00	0.00	0	46	24	0	16	0
20111209_news.sjz.soufun.com_fcf0661a28c9c47246f75991e319d1ff46d713784303bc6fb7507468	0.00	0.00	0.00	0.00	0.00	0.00	0	29	58	0	9	0
20111209_news.xinhuanet.com_2cde90ef0eb59736062411a8eb78b772a0aa6b60eb06d0cbd6bb0f32	4.84	12.00	3.03	0.00	0.00	0.00	3	22	96	0	6	0
20111209_news.xinhuanet.com_3d3a55b6d703869b98cd0e5156f108fe3b9e237008b185e7efc19fed	0.00	0.00	0.00	0.00	0.00	0.00	0	18	92	0	5	0
20111209_news.xinhuanet.com_6e39cdb1488e4bd3281f4b5932f23e2bc4ea1cbf2ff70dc7963c3e35	1.71	3.12	1.18	0.00	0.00	0.00	1	31	84	0	11	0
20111209_news.xinhuanet.com_8662783876c24b8cee14bb9519d65da1efbab1729c2f734f9775bd20	0.00	0.00	0.00	0.00	0.00	0.00	0	20	91	0	6	0
20111209_news.xinhuanet.com_aef43517873e45dd0c538a763f10bb4d76cea41ce0546dd28e8518db	36.84	28.00	53.85	0.00	0.00	0.00	7	18	6	0	3	0
20111209_orenburg.rfn.ru_fcd9b10551d0c53eaafd6e85fd33ece354889d8eaff38655cfc6fda7	3.70	5.56	2.78	0.00	0.00	0.00	7	119	245	0	3	0
20111209_podrobnosti.ua_3c23469ada46556111db75f2bbf6b5c8d4ecd3c2d493cf50c02ae210	23.95	83.41	13.98	0.00	0.00	0.00	171	34	1052	0	5	0
20111209_prm.ru_2c2b432e742d326204e8211b64fae24e894697e9e14b68e8213ca940	1.54	2.03	1.24	0.00	0.00	0.00	3	145	238	0	4	0
20111209_rus.delfi.ee_82418ed00a00fdff3c3acd3c64cc8274acaa66b82d0eb7f247c7b8a0	45.41	82.80	31.29	0.00	0.00	0.00	260	54	571	0	10	0
20111209_science.compulenta.ru_78e1bde6c97d2e24c9cb51ac5fdba4cb53f2ffd43f93d933d0915fdb	1.88	5.13	1.15	0.00	0.00	0.00	8	148	685	0	2	0
20111209_sh.sina.com.cn_0d64396951fa50887b8fafce096564badae17635c2116624625ecc38	1.59	1.92	1.35	0.00	0.00	0.00	1	51	73	0	21	0
20111209_society.lb.ua_5f0b3d3553cb6625647110bb7636d9e3b099445dbd61a081a5398e66	29.57	81.32	18.07	0.00	0.00	0.00	148	34	671	0	5	0
20111209_stock.hexun.com_b247b3b2857f0d35031e58b7aea5cfe483f1e10649827f058ea3adfc	0.00	0.00	0.00	0.00	0.00	0.00	0	16	34	0	4	0
20111209_tech.ifeng.com_83393f19b948c57a50aa6a0c23afa173c57bb534c700e3c030cb08b3	3.47	3.41	3.53	0.00	0.00	0.00	3	85	82	0	34	0
20111209_tech.sina.com.cn_0fa41e8e44da0e347e00b35c8bca43b2eea9d8ec4cfb184f4b5a1be9	2.38	1.69	4.00	0.00	0.00	0.00	1	58	24	0	23	0
20111209_www.aif.ua_47123528121a5314376f0c8b12120355b69f27e0cdce76edcd885ebb	20.96	57.24	12.83	0.00	0.00	0.00	83	62	564	0	4	0
20111209_www.argumenti.ru_fda932b677dc6f0146b5877cfb97f81acbbfc9ebb88f25ffae83f0dd	13.36	82.74	7.27	0.00	0.00	0.00	139	29	1774	0	4	0
20111209_www.bbc.co.uk_4ab4a4cbaeaffe3ce59f3d11e6c77d808bc37fcc8d1f911073da5672	61.23	80.40	49.45	0.00	0.00	0.00	402	98	411	0	21	0
20111209_www.biolog.pl_039e473555c4ee6a818fbd7ac007c8edc8407155a9cd534dfb0abe80	3.38	3.35	3.41	0.00	0.00	0.00	6	173	170	0	7	0
20111209_www.biolog.pl_0c40e93d3207fc5816cd35434625bd3e90d3c72be9e6c00b4b277958	2.19	2.11	2.27	0.00	0.00	0.00	4	186	172	0	4	0
20111209_www.biolog.pl_1217f2298aedb3f437a8ad8f951d4a5fd72f73453f3a1ad483247983	1.98	1.52	2.84	0.00	0.00	0.00	5	325	171	0	9	0
20111209_www.biolog.pl_694d8093af586fd66c79fe80e734d2de1ab064e2cbf3b75ae17b6969	1.38	0.91	2.84	0.00	0.00	0.00	5	546	171	0	12	0
20111209_www.biolog.pl_991a3c03c74eb82c37ecdcedda314229c91bb10f21b2377e9f721b70	1.09	0.65	3.41	0.00	0.00	0.00	6	917	170	0	17	0
20111209_www.biolog.pl_a34af0858c881f84adc682b5e0d67b047251fa6fdb22c6129f13c21c	0.94	0.59	2.27	0.00	0.00	0.00	4	669	172	0	17	0
20111209_www.biolog.pl_f8a9a3a7e56a47890452bd092305ca15eaaf850b48b6935084628b48	2.68	3.25	2.27	0.00	0.00	0.00	4	119	172	0	4	0
20111209_www.chinanews.com_11b2fec6d20b88bbb10e6584981c9a55c84f85e5872db46dc0acf6db	0.00	0.00	0.00	0.00	0.00	0.00	0	17	68	0	3	0
20111209_www.chinanews.com_653d287146735ad1b48f605928e3bedf388af47394a6433f13811b7a	0.00	0.00	0.00	0.00	0.00	0.00	0	27	75	0	9	0
20111209_www.chinanews.com_c33212fef73852f32ce70eecbf6d1082f0704f6999ab1284e9713049	0.00	0.00	0.00	0.00	0.00	0.00	0	24	81	0	6	0
20111209_www.cnstock.com_4d57ba998dd48bc7aadfc3eba1cd5f0527c436e9e20f020d208858cb	5.56	5.56	5.56	0.00	0.00	0.00	1	17	17	0	4	0
20111209_www.cs.com.cn_7adc9e75b601e8da425dfefe17c6186067649864300c433fb9bb3e4d	0.00	0.00	0.00	0.00	0.00	0.00	0	19	47	0	5	0
20111209_www.cs.com.cn_d538b58d1bf68e5943acb8343c28cff449452986d159539aefb2dd81	0.00	0.00	0.00	0.00	0.00	0.00	0	24	16	0	8	0
20111209_www.express.gr_46ec12e526b67d96ff38821c694d5361d8be99ade2067b8430e7b960	44.26	81.54	30.37	0.00	0.00	0.00	106	24	243	0	6	0
20111209_www.express.gr_9cacbe500f05dd8a84d8ceb89f45b220ba877c4bd9d37b07e1917200	66.03	89.29	52.38	0.00	0.00	0.00	275	33	250	0	8	0
20111209_www.express.gr_c40eb4117befbf5f952315762b40ac3e5444dc7f735a0bc42ffd15e9	71.42	88.40	59.91	0.00	0.00	0.00	381	50	255	0	12	0
20111209_www.express.gr_f212a6708594ea38e73b3fe1314db81c8589616b9328807d08c6d7e2	72.74	88.21	61.89	0.00	0.00	0.00	419	56	258	0	16	0
20111209_www.from-ua.com_a167986f72fb86473423c8b36255f5d2c4bbc2e78bb8717180731b1a	52.94	82.57	38.96	0.00	0.00	0.00	180	38	282	0	6	0
20111209_www.health-ua.org_5d82207438f000749355eaa8c87b2fefc218564a361b005d725a679f	56.89	71.68	47.16	0.00	0.00	0.00	324	128	363	0	13	0
20111209_www.health-ua.org_80162b2dcb8fd58a6f9ba5efdfb917ff0989788db273617db83808dd	50.37	62.70	42.09	0.00	0.00	0.00	274	163	377	0	10	0
20111209_www.jjckb.cn_809057d35be62051c6ef1809e0074d58c5103d12311d6dd262b627f3	3.17	3.45	2.94	0.00	0.00	0.00	1	28	33	0	8	0
20111209_www.jmnews.com.cn_836a5cff9afc4bc08470ed278a5313ecd25063f349690f5b7587e10d	0.00	0.00	0.00	0.00	0.00	0.00	0	128	532	0	58	0
20111209_www.kleo.ru_01f4205128c9fd41669466012d3659ec55d784ba06a1f5cef6627144	62.57	83.60	50.00	0.00	0.00	0.00	265	52	265	0	7	0
20111209_www.legaldaily.com.cn_12fb7483806a9c2c3a11a5ac95ee029aeca98b3347af7a95854a1c3f	3.39	3.70	3.12	0.00	0.00	0.00	1	26	31	0	8	0
20111209_www.likar.info_aa7018feb0b80af2723761a37f151166b293d4068248dba90b826b4c	1.49	8.65	0.82	0.00	0.00	0.00	9	95	1093	0	4	0
20111209_www.medicinform.net_385707b66bcc2eff8c627aa2c253de8023b356153ca318b57eca95ba	28.99	24.88	34.72	0.00	0.00	0.00	100	302	188	0	12	0
20111209_www.news.nashbryansk.ru_6368eecacdbef694fd68e4d3ba2d9e28127f1fe0ddd95e728f0f3e34	80.73	89.88	73.27	0.00	0.00	0.00	444	50	162	0	9	0
20111209_www.northnews.cn_6d7157bb05c044fdf69969f5642639279ae52011260b30030242959c	0.00	0.00	0.00	0.00	0.00	0.00	0	21	52	0	5	0
20111209_www.pravda.ru_708959c113d06281226c407dfdb5849683673dab9e9e7e0b4f6aab3b	37.27	85.91	23.80	0.00	0.00	0.00	317	52	1015	0	8	0
20111209_www.profinews.com.ua_a6e507d0bc2a2d16425421b2edf86681f9ef1a3093c01b710f703d6a	57.40	78.12	45.36	0.00	0.00	0.00	225	63	271	0	6	0
20111209_www.radiomayak.ru_9e0568638e6029d61fcacb691dcac54dde1ce0046434f1b8fb521540	0.00	0.00	0.00	0.00	0.00	0.00	0	138	1198	0	3	0
20111209_www.regnum.ru_390fcad04260783ea96a5bed16a9f654777fee12ee6f1ce243163e31	32.89	85.96	20.33	0.00	0.00	0.00	147	24	576	0	3	0
20111209_www.regnum.ru_39dbf385c056f5fac5095193a66768a641ffa44532cc29c5dca7ec0e	42.92	78.74	29.50	0.00	0.00	0.00	200	54	478	0	5	0
20111209_www.regnum.ru_51ed214ed3634dafa1ff73cbed119e960d67969eb31da1e45800316b	32.43	70.44	21.06	0.00	0.00	0.00	143	60	536	0	6	0
20111209_www.regnum.ru_5bc9ac4324d46c89b7a9fa7a32794ca6e21dcf231fc2962b9e4a938b	31.55	69.04	20.45	0.00	0.00	0.00	136	61	529	0	6	0
20111209_www.regnum.ru_6059c465ecba9dd8345b3a49427ed7cf88f5d450dfd84726b8ab1a20	75.58	97.59	61.67	0.00	0.00	0.00	3885	96	2415	0	21	0
20111209_www.regnum.ru_799bdf6955e6b3414bcf437052ee6b7edc25d61bb152b8abaa49fb4e	35.67	76.33	23.27	0.00	0.00	0.00	158	49	521	0	3	0
20111209_www.regnum.ru_7d71821e30919c1966f81f7b52b6eea204174ad86c754eb5c69a3269	31.16	61.30	20.89	0.00	0.00	0.00	141	89	534	0	7	0
20111209_www.regnum.ru_dccfa4731203ab3fbb3f7f6be42ff6775186adabd25c3ed24d675bcf	42.83	88.33	28.27	0.00	0.00	0.00	212	28	538	0	5	0
20111209_www.rg.ru_1815efdd233e50e4f4bba848dd2ecee874f15d595235f39739d0f41d	35.02	80.28	22.40	0.00	0.00	0.00	114	28	395	0	3	0
20111209_www.rg.ru_469286c7794665767e7bc81d995cfe1266d9c51dd9182a99130123d1	54.13	82.91	40.18	0.00	0.00	0.00	262	54	390	0	10	0
20111209_www.segodnya.ua_02cdbd291380e9e277900a051924e549b91af93864fe82c80cc12f05	8.63	25.50	5.19	0.00	0.00	0.00	38	111	694	0	4	0
20111209_www.segodnya.ua_ea3e48bceea0c24d659c7f8d91ad963250c97e8d0e02b3ff918feac0	3.53	15.13	2.00	0.00	0.00	0.00	18	101	884	0	3	0
20111209_www.szonline.net_c136f5ae35699de6346f999c7f8ed5db338bfcf17bf4104690468230	0.00	0.00	0.00	0.00	0.00	0.00	0	21	1	0	5	0
20111209_www.unian.net_f6f26b11bb27fc071a97c6ebbba34c941b23a6d9a413fcbacdee6e42	44.78	80.90	30.96	0.00	0.00	0.00	161	38	359	0	6	0
20111209_www.utro.ru_64966d8a81c1e36b7f5924157c935c59845398e72f17a793746986f4	61.05	71.66	53.17	0.00	0.00	0.00	402	159	354	0	15	0
20111209_www.vmdaily.ru_dc18d3ffd0844b16da7c0cf42aee8c7d79b0dd4709274d0acbf13824	60.80	85.41	47.20	0.00	0.00	0.00	363	62	406	0	11	0
20111209_www.we-dwoje.pl_10563d87982bd7f87544fab5679f6b487fd4d6f203285f8e1a4453ca	36.45	89.00	22.92	0.00	0.00	0.00	275	34	925	0	5	0
20111209_www.we-dwoje.pl_10b733980c25f2a66e72829b7d261ddd42f4c3e67a5f7c5978612f6f	44.16	87.36	29.55	0.00	0.00	0.00	242	35	577	0	7	0
20111209_www.we-dwoje.pl_19af8fed1feb67d7ad17ceed91f60bbcb0845ec57d5132df8c16e255	26.31	87.07	15.50	0.00	0.00	0.00	303	45	1652	0	8	0
20111209_www.we-dwoje.pl_1c0a491674db2d2724388d3fb0c5682dd6a80cdaa873938b214330d2	61.38	93.27	45.74	0.00	0.00	0.00	693	50	822	0	11	0
20111209_www.we-dwoje.pl_236b1a486c6395f60ac9a1d2949131e949716add254e677ecff3eed1	49.97	91.62	34.36	0.00	0.00	0.00	459	42	877	0	7	0
20111209_www.we-dwoje.pl_3adf2f38f4a791a5a4f584d2222f96df47bb04f572dc8355ad0f61fb	14.43	73.45	8.00	0.00	0.00	0.00	83	30	954	0	4	0
20111209_www.we-dwoje.pl_7750fcbf097b086bffb815c87e01ec6d4bdce042f20e34c6a181abb2	51.08	82.86	36.92	0.00	0.00	0.00	498	103	851	0	20	0
20111209_www.we-dwoje.pl_8f8c807ff49395090156aaad05fee467b41e8fb8350797aa9b3fb6ed	38.23	86.82	24.51	0.00	0.00	0.00	303	46	933	0	8	0
20111209_www.we-dwoje.pl_9e19ffb372d06c9036e7d4c5e06c9f05fa5c86cc123c68e23e7640e7	53.00	90.93	37.40	0.00	0.00	0.00	371	37	621	0	6	0
20111209_www.we-dwoje.pl_cb0e6719f1d1da385317a9d3b45425c2f56d3a9df06eedc71973937c	25.69	81.89	15.24	0.00	0.00	0.00	208	46	1157	0	9	0
